	sequences per sample	iteration	California.HC21	Sweden.IBD.060A	Sweden.HC.7	AHD.89	Nor.C2	Nor.C10	AHD.14	Finland.HC.13	Sweden.IBD.098A	Leda.A61	France.DC10	Finland.HC.11	Sweden.HC.12	AHD.31	Leda.A1	Leda.C9	Mel.TX.HC9	France.DC7	Mel.TX.HC13	Leda.C73	RVC08	Nor.C3	California.HC18	California.HC28	Mel.TX.HC16	Leda.C33	RVC.17	Leda.C1	Sweden.HC.23	RVC06	Sweden.IBD.066A	Leda.C41	Finland.HC.10	Sweden.HC.4	Sweden.HC.11	Nor.C6	Sweden.HC.3	California.HC27	Finland.HC.20	California.HC17	AHD.23	Leda.A73	AHD.13	AHD.30	Mel.TX.HC7	California.HC12	Sweden.HC.17	RVC19	France.DC2	RVC05	Finland.HC.4	RVC12	Leda.A5	Sweden.HC.13	RVC01	Leda.A21	Leda.A29	Leda.C81	Sweden.IBD.102A	RVC07	France.DC15	France.DC11	France.DC5	Leda.C37	AHD.73	Nor.C12	AHD.16	RVC10	Nor.C9	Nor.C7	France.DC1	Leda.A53	AHD.17	AHD.43	Sweden.HC.2	Sweden.IBD.065A	France.DC17	Leda.C87	Leda.C85	Nor.C16	AHD.83	RVC15	AHD.22	RVC03	Leda.A33	France.DC4	Nor.C17	Leda.C25	Leda.A37	Leda.C21	Leda.C82	AHD.12	AHD.18	France.DC16	Finland.HC.6	Mel.TX.HC3	Mel.TX.HC10	Sweden.HC.21	Mel.TX.HC8	France.DC13	AHD.19	Sweden.HC.19	RVC14	AHD.82	Sweden.IBD.100A	AHD.15	Nor.C14	Leda.A25	California.HC24	Finland.HC.15	California.HC7	Finland.HC.3	France.DC9	France.DC8	Sweden.IBD.099A	AHD.11	AHD.74	AHD.51	AHD.71	California.HC14	Sweden.HC.9	Nor.C1	AHD.88	AHD.61	Mel.TX.HC15	Sweden.HC.1	Finland.HC.14	AHD.21	Sweden.HC.6	Leda.C13	California.HC20	Mel.TX.HC6	Sweden.HC.16	AHD.94	Sweden.IBD.061A	Mel.TX.HC2	Sweden.IBD.067A	California.HC13	Finland.HC.12	California.HC25	Finland.HC.19	Finland.HC.21	Leda.A13	Leda.C53	Sweden.IBD.064A	Mel.TX.HC4
alpha_rarefaction_4000_1.txt	4000	1	929.12244898	437.5	256.153846154	323.235294118	232.8	223.0	342.882352941	363.25	343.84	312.837837838	293.909090909	256.260869565	231.2	380.75	215.315789474	282.5	356.260869565	204.25	341.64	514.4	124.333333333	268.0	246.105263158	275.157894737	285.913043478	418.75	242.882352941	340.285714286	239.0	368.714285714	299.052631579	296.375	281.352941176	224.652173913	383.789473684	203.55	320.3	336.12	509.0	296.565217391	304.125	297.12	280.0	258.473684211	302.2	366.954545455	316.576923077	336.5625	362.043478261	211.3125	319.823529412	228.714285714	210.357142857	337.045454545	216.0	256.772727273	548.833333333	290.103448276	248.25	220.785714286	483.0	256.142857143	246.368421053	306.416666667	296.391304348	341.6875	148.666666667	248.714285714	147.076923077	204.55	394.0	217.315789474	240.285714286	335.0	338.636363636	202.875	356.7	265.538461538	391.333333333	241.142857143	272.473684211	202.142857143	246.9	375.689655172	188.0	245.25	284.12	387.894736842	187.0	483.636363636	323.90625	290.772727273	544.615384615	119.75	310.2	207.65	323.045454545	241.12	204.058823529	259.5	179.769230769	215.5	342.260869565	346.2	284.0	187.333333333	370.230769231	210.25	290.0	461.5	204.176470588	321.05	148.4375	187.428571429	220.434782609	258.352941176	398.954545455	355.166666667	285.166666667	240.043478261	177.0	396.137931034	326.956521739	432.4	274.5	278.541666667	223.230769231	294.352941176	244.882352941	391.071428571	322.235294118	524.217391304	349.105263158	416.5	215.066666667	352.047619048	227.066666667	305.391304348	333.228571429	350.176470588	356.615384615	258.0	161.461538462	484.0	147.375	186.058823529
alpha_rarefaction_4000_2.txt	4000	2	837.0	241.714285714	278.625	280.75	306.555555556	214.913043478	245.038461538	295.0	268.333333333	392.333333333	219.75	277.75	384.125	356.4	191.157894737	303.884615385	262.307692308	148.0	376.12	422.315789474	192.083333333	275.136363636	288.75	281.0	369.0	268.8	336.2	357.136363636	206.4	279.12	284.916666667	311.533333333	206.555555556	307.4	321.884615385	218.071428571	302.517241379	373.538461538	429.588235294	247.125	169.625	313.12	287.5	287.4	290.0	389.24	265.043478261	330.260869565	376.285714286	188.5	385.130434783	143.473684211	298.315789474	407.666666667	221.526315789	266.565217391	442.65	417.65	255.352941176	258.454545455	315.476190476	173.652173913	279.352941176	424.142857143	284.375	257.0	148.4	242.954545455	264.0	186.0	416.0	249.555555556	378.5	318.15	338.37037037	302.954545455	392.333333333	341.5	354.107142857	298.588235294	263.12	282.714285714	194.5	337.714285714	152.3	418.545454545	302.12	407.9	194.0	633.666666667	404.896551724	281.3	415.666666667	135.833333333	311.2	307.0	323.0	356.176470588	214.4	275.0	203.866666667	243.5	272.615384615	288.625	349.6	180.454545455	238.65	191.6	415.066666667	335.5	183.928571429	247.833333333	140.166666667	213.666666667	206.666666667	302.476190476	372.5625	367.142857143	251.043478261	235.8	183.058823529	415.275862069	384.833333333	389.125	309.391304348	411.25	232.375	277.142857143	190.9	224.047619048	329.0	420.576923077	409.24	416.04	264.3	267.555555556	217.333333333	323.75	375.05	249.545454545	325.625	433.111111111	250.111111111	447.75	138.0	148.3
alpha_rarefaction_4000_3.txt	4000	3	900.818181818	227.884615385	243.0	239.772727273	248.884615385	289.75	435.333333333	251.137931034	269.833333333	364.0	240.285714286	375.428571429	320.565217391	417.4	167.260869565	286.5	388.130434783	194.875	331.032258065	249.464285714	131.5	231.5	353.5	320.235294118	303.9375	260.555555556	236.1875	294.5	190.0	363.043478261	385.555555556	310.2	266.0	228.0	366.137931034	351.071428571	332.272727273	375.677419355	307.517241379	293.565217391	185.666666667	334.260869565	270.433333333	247.882352941	256.142857143	298.090909091	352.416666667	278.6	334.444444444	266.230769231	388.0	152.055555556	236.076923077	401.555555556	188.869565217	245.12	353.8125	321.454545455	215.0	269.4	350.0	249.153846154	230.055555556	504.4	264.434782609	238.130434783	186.6	231.473684211	224.6	214.157894737	416.387096774	221.545454545	243.476190476	279.777777778	390.0	222.142857143	319.161290323	294.0	349.038461538	264.0	257.541666667	322.615384615	244.105263158	341.681818182	128.0	248.666666667	313.75	410.0	161.571428571	360.5	438.035714286	362.066666667	405.157894737	156.928571429	295.214285714	221.0	354.666666667	293.84	240.5	280.866666667	176.1	191.0	253.137931034	239.260869565	184.0	263.3	289.0	233.6	254.043478261	306.375	216.157894737	289.105263158	141.0	115.058823529	223.545454545	298.0	316.045454545	277.363636364	334.714285714	286.333333333	182.153846154	371.916666667	332.454545455	369.12	279.129032258	283.434782609	224.0	375.083333333	251.588235294	313.8125	294.476190476	323.090909091	379.130434783	349.344827586	190.4375	296.4	223.9375	317.555555556	388.714285714	298.636363636	368.0	199.176470588	196.875	387.236842105	146.875	192.157894737
alpha_rarefaction_4000_4.txt	4000	4	764.0	330.588235294	380.0	289.166666667	268.5	179.6	349.5	395.0	262.555555556	342.206896552	185.058823529	187.956521739	324.303030303	379.896551724	166.260869565	322.125	335.565217391	204.588235294	320.391304348	301.272727273	159.214285714	319.4375	277.666666667	228.526315789	233.55	224.047619048	266.12	285.21875	174.666666667	299.045454545	456.0	330.3	372.4	343.5	371.043478261	221.3125	315.714285714	302.088235294	295.516129032	316.272727273	192.555555556	351.272727273	277.142857143	229.333333333	247.555555556	380.636363636	411.75	317.615384615	382.0	248.583333333	426.6	148.076923077	240.387096774	349.142857143	290.714285714	230.137931034	343.888888889	406.333333333	243.473684211	214.088235294	348.0	224.055555556	301.235294118	338.464285714	264.142857143	224.0	247.090909091	225.285714286	189.545454545	300.5	381.081081081	215.25	339.352941176	417.555555556	471.047619048	314.047619048	425.0	469.076923077	421.052631579	263.473684211	372.6875	231.0	207.5	395.130434783	213.0	229.0	297.315789474	316.375	207.75	424.038461538	417.619047619	418.75	317.0	143.6	240.047619048	216.0	314.142857143	287.05	275.461538462	242.476190476	220.6	174.222222222	313.8	229.652173913	276.363636364	219.555555556	286.142857143	246.5	281.058823529	364.689655172	271.1875	264.0	180.545454545	189.083333333	236.142857143	301.476190476	299.714285714	257.0	264.0	261.0	166.235294118	432.0	298.615384615	354.875	284.037037037	345.037037037	172.954545455	293.0	269.12	321.571428571	252.833333333	556.84	355.105263158	299.636363636	230.0	299.6	207.25	347.875	466.64	370.076923077	401.833333333	202.5	155.588235294	405.7	123.461538462	187.666666667
alpha_rarefaction_4000_5.txt	4000	5	891.358490566	281.9375	311.4375	344.555555556	261.0625	184.565217391	287.619047619	297.055555556	335.047619048	332.6875	178.75	219.052631579	303.884615385	303.44	213.0	444.047619048	309.6	238.153846154	268.6	353.125	157.066666667	307.0	500.0	297.25	263.285714286	263.058823529	202.517241379	280.607142857	195.0	341.473684211	289.0	433.789473684	202.391304348	221.913043478	656.75	209.5	337.25	348.64	416.176470588	326.291666667	219.8	336.12	302.882352941	289.3125	240.368421053	279.375	280.37037037	261.434782609	331.2	255.0	453.2	191.428571429	214.0	426.071428571	286.0	301.142857143	372.12	387.619047619	233.545454545	254.37037037	374.105263158	247.0	229.8	505.352941176	264.772727273	239.9375	182.0	237.5	147.875	283.0	324.622222222	224.789473684	311.8125	321.0	407.0	269.8	308.108108108	286.0	374.0	295.0	227.538461538	227.25	247.473684211	399.272727273	185.333333333	331.272727273	341.0	353.64	272.25	386.0	462.2	334.315789474	491.375	199.25	226.0	186.176470588	277.619047619	253.625	270.5	219.5	192.25	457.0	283.037037037	241.047619048	208.428571429	259.0	223.565217391	216.076923077	376.555555556	363.476190476	257.071428571	269.772727273	164.055555556	207.526315789	287.3125	279.5	313.037037037	314.5	260.0	266.058823529	207.0	563.2	480.666666667	416.038461538	345.105263158	344.0	180.833333333	259.0	310.5	350.176470588	290.476190476	416.0	301.315789474	398.260869565	179.5	410.555555556	225.647058824	333.12	334.096774194	260.5	365.136363636	245.0625	174.0	496.6	139.0	191.4
alpha_rarefaction_4000_6.txt	4000	6	766.810344828	182.5	232.473684211	294.571428571	201.772727273	214.652173913	302.714285714	385.5	249.0	305.636363636	211.607142857	240.464285714	309.391304348	304.117647059	208.428571429	228.5	371.476190476	206.5	321.076923077	284.90625	172.769230769	448.071428571	296.0	342.714285714	281.75	257.625	251.333333333	408.235294118	201.75	306.607142857	346.5	338.130434783	340.571428571	231.545454545	319.333333333	252.714285714	353.526315789	335.535714286	375.045454545	258.0	193.0	265.5	243.636363636	232.047619048	228.105263158	613.071428571	393.526315789	216.333333333	346.625	160.454545455	451.2	190.076923077	236.107142857	319.217391304	194.0	295.565217391	318.035714286	297.869565217	228.5	232.0	350.142857143	199.65	246.166666667	409.166666667	284.05	259.894736842	174.4	203.538461538	185.545454545	244.0	469.333333333	252.769230769	317.526315789	363.0	370.0	230.545454545	321.0	333.0	552.333333333	247.636363636	287.055555556	205.888888889	296.0	339.035714286	196.625	177.045454545	300.956521739	356.724137931	174.5	377.12	533.434782609	306.058823529	387.434782609	145.363636364	286.176470588	226.071428571	289.869565217	253.473684211	291.928571429	310.066666667	153.357142857	257.352941176	286.545454545	296.052631579	478.25	311.4	346.5625	188.083333333	391.25	376.25	225.071428571	269.777777778	151.454545455	131.130434783	217.8125	342.055555556	373.285714286	314.884615385	243.916666667	253.894736842	201.176470588	398.137931034	305.6	311.714285714	296.4	330.285714286	158.75	236.526315789	189.55	234.8	270.375	370.21875	375.25	396.75	157.588235294	339.5	253.5	328.0	358.785714286	268.0	311.965517241	256.2	185.071428571	430.916666667	129.090909091	163.0
alpha_rarefaction_4000_7.txt	4000	7	829.737704918	249.833333333	329.615384615	264.588235294	395.0	188.576923077	283.04	229.2	255.772727273	309.206896552	276.1875	419.428571429	331.526315789	331.5	192.875	321.875	278.037037037	335.0	342.5	391.588235294	155.0	321.272727273	242.666666667	337.769230769	260.625	266.772727273	354.6875	313.0	165.090909091	318.0	387.619047619	346.045454545	379.833333333	251.84375	332.047619048	236.882352941	421.714285714	352.64	340.615384615	273.260869565	255.5	311.291666667	227.303030303	206.565217391	187.555555556	350.285714286	391.142857143	307.230769231	387.25	206.0	361.115384615	272.333333333	288.05	348.142857143	223.055555556	248.5	437.55	322.333333333	219.666666667	283.0	321.5	264.0	160.272727273	326.64	228.2	266.772727273	151.066666667	201.666666667	285.111111111	246.894736842	357.085714286	212.055555556	192.55	307.037037037	432.0	264.434782609	340.032258065	291.315789474	413.12	280.055555556	217.44	188.391304348	238.105263158	333.75	146.6	225.375	268.5	367.260869565	183.0	460.37037037	502.043478261	291.772727273	318.791666667	149.1	256.166666667	207.65	206.714285714	233.903225806	204.071428571	281.5	215.157894737	219.181818182	345.0	224.157894737	273.928571429	234.315789474	250.916666667	154.285714286	305.956521739	316.777777778	324.714285714	270.12	120.0	123.272727273	248.166666667	262.176470588	333.272727273	393.954545455	331.15	195.166666667	198.125	395.7	360.055555556	406.0	342.875	285.473684211	216.25	210.545454545	253.0	258.37037037	340.666666667	457.2	436.5	432.545454545	182.5	289.434782609	275.866666667	346.0	318.95	329.3	414.75	211.666666667	220.0	468.0	182.5	176.045454545
alpha_rarefaction_4000_8.txt	4000	8	847.245901639	335.769230769	433.545454545	300.058823529	257.555555556	200.8	367.333333333	336.44	275.1875	349.344827586	212.588235294	292.0	329.05	373.260869565	147.0	373.142857143	401.0	212.3125	428.0	395.052631579	277.0	401.8	436.1875	231.6	318.285714286	296.882352941	254.181818182	361.0	177.0	345.625	245.444444444	353.136363636	189.391304348	315.272727273	378.0	174.176470588	335.2	358.652173913	322.5	291.217391304	237.714285714	311.333333333	302.576923077	257.833333333	335.5	327.047619048	299.666666667	296.791666667	276.433333333	279.0	347.5	199.235294118	275.636363636	390.315789474	335.769230769	269.375	325.615384615	430.181818182	198.142857143	243.12	382.3	223.25	288.588235294	284.0	269.181818182	244.545454545	106.0	226.105263158	189.111111111	214.235294118	404.78125	367.5	340.5	324.166666667	361.0	322.117647059	418.038461538	301.588235294	337.777777778	254.375	262.043478261	194.476190476	219.217391304	350.64	123.375	182.12	339.0	363.37037037	345.375	346.117647059	456.285714286	344.0	315.714285714	180.0	288.9375	203.0	302.05	275.111111111	238.461538462	246.368421053	246.0	225.055555556	295.84	245.235294118	230.214285714	289.058823529	345.105263158	174.0	278.24	297.0	322.0	281.04	179.0	254.75	177.0	263.333333333	292.0	362.625	328.125	230.65	258.0	395.25	335.913043478	414.652173913	300.333333333	238.375	181.789473684	268.166666667	178.4	345.333333333	246.5	509.04	337.5	351.5	216.25	314.636363636	204.4	366.076923077	378.25	229.636363636	280.888888889	207.176470588	189.0	405.625	127.1	200.866666667
alpha_rarefaction_4000_9.txt	4000	9	863.631578947	320.6875	226.055555556	364.769230769	310.5	179.833333333	414.75	281.24	284.0	341.103448276	342.769230769	225.888888889	324.454545455	348.888888889	162.473684211	296.791666667	292.75	237.0	438.052631579	302.576923077	171.083333333	328.789473684	270.8	260.058823529	261.55	279.315789474	250.5	367.714285714	158.333333333	272.294117647	338.045454545	328.434782609	253.333333333	193.46875	411.166666667	271.571428571	248.0	343.2	315.217391304	307.636363636	237.166666667	275.5	271.5	271.375	234.476190476	347.6	430.5	283.6	329.64	232.9	478.434782609	212.647058824	197.724137931	319.230769231	226.055555556	340.4	329.652173913	360.055555556	207.0	262.12	300.076923077	263.0	199.5	433.315789474	270.25	325.875	187.0	250.4	206.111111111	316.5	425.115384615	339.0	316.125	366.05	389.368421053	279.526315789	387.15625	307.0	397.260869565	338.473684211	237.142857143	255.166666667	231.545454545	380.037037037	106.0	252.666666667	257.0625	357.037037037	226.461538462	384.416666667	464.791666667	309.0	366.285714286	186.111111111	281.625	269.0	239.043478261	279.136363636	223.214285714	227.5	203.714285714	252.043478261	246.6	308.333333333	204.833333333	250.071428571	240.636363636	159.5	354.333333333	345.44	247.368421053	270.894736842	105.8	222.153846154	268.136363636	273.142857143	351.785714286	476.588235294	330.05	187.103448276	173.6875	397.625	360.588235294	425.0	349.75	288.12	340.75	269.454545455	274.5	281.714285714	356.0	401.2	367.0	413.25	221.666666667	371.272727273	244.714285714	331.75	331.4	287.866666667	372.107142857	253.352941176	190.545454545	373.5	105.0	163.6875
alpha_rarefaction_4500_0.txt	4500	0	1016.10344828	361.076923077	222.772727273	282.25	402.0	187.285714286	352.0	227.090909091	283.217391304	377.8125	303.05	290.0	382.666666667	356.730769231	240.75	311.206896552	333.714285714	278.352941176	415.038461538	349.384615385	145.066666667	315.884615385	239.615384615	253.5	290.772727273	365.105263158	242.857142857	554.166666667	187.352941176	316.193548387	392.4375	439.55	242.894736842	271.454545455	516.176470588	266.055555556	359.166666667	371.193548387	396.25	418.3125	193.8	336.857142857	371.526315789	233.444444444	292.882352941	354.275862069	264.137931034	313.037037037	363.578947368	330.571428571	472.12	205.315789474	282.0	292.4	366.125	249.464285714	422.12	432.5	180.260869565	365.384615385	442.375	303.25	346.333333333	400.714285714	300.869565217	208.807692308	110.666666667	188.391304348	238.0	303.75	391.625	412.75	303.25	282.533333333	425.25	273.142857143	413.275862069	322.64	452.391304348	223.181818182	319.25	243.0	218.5	361.785714286	188.0	206.772727273	398.416666667	461.75	248.75	469.035714286	421.78125	356.0	329.5	208.75	247.0	223.5	360.0	242.434782609	203.6875	250.9	154.25	215.8	322.555555556	399.230769231	369.5	250.066666667	283.857142857	175.066666667	285.0	346.538461538	250.0	286.0	158.368421053	183.5	240.6	531.272727273	321.535714286	298.774193548	276.625	262.894736842	190.5625	479.384615385	304.2	322.535714286	267.275862069	356.789473684	165.714285714	271.181818182	194.789473684	334.473684211	263.25	372.527777778	435.454545455	394.576923077	194.0	479.285714286	233.0	321.6	485.538461538	393.214285714	370.333333333	228.0	173.2	516.375	211.0	201.714285714
alpha_rarefaction_4500_1.txt	4500	1	863.016666667	309.647058824	310.2	257.916666667	253.368421053	173.434782609	304.333333333	298.0	299.157894737	342.558823529	357.055555556	217.285714286	300.037037037	458.047619048	234.473684211	272.538461538	404.526315789	212.25	379.25	456.260869565	167.666666667	351.045454545	272.538461538	263.8	351.5	347.333333333	223.888888889	291.833333333	208.055555556	308.0	445.789473684	362.045454545	265.0625	229.5	338.941176471	271.0	339.884615385	458.869565217	374.433333333	314.714285714	251.090909091	296.111111111	335.625	220.772727273	332.285714286	380.04	303.037037037	297.37037037	366.125	205.5	360.5	216.461538462	207.954545455	407.333333333	280.75	239.4	418.391304348	354.0	215.8	298.052631579	416.545454545	261.666666667	281.956521739	461.666666667	278.913043478	286.75	263.0	242.043478261	172.5625	249.0	591.375	296.05	299.954545455	378.807692308	469.066666667	307.05	355.078947368	328.272727273	376.285714286	257.55	228.666666667	201.181818182	251.894736842	390.1	213.0	251.0625	292.538461538	346.103448276	233.1875	468.454545455	481.64	297.04	454.1875	138.0	360.0	209.352941176	240.137931034	367.576923077	237.055555556	285.052631579	204.071428571	247.473684211	370.454545455	288.315789474	288.166666667	236.772727273	300.5	171.473684211	381.058823529	367.454545455	255.333333333	262.545454545	152.136363636	225.428571429	356.454545455	282.21875	422.357142857	347.157894737	292.05	178.757575758	194.333333333	403.7	300.217391304	404.12	313.193548387	394.526315789	176.333333333	208.107142857	286.571428571	320.117647059	298.052631579	548.666666667	355.0	329.363636364	210.0	323.272727273	235.588235294	345.428571429	394.785714286	297.9375	386.260869565	219.157894737	166.153846154	473.885714286	117.090909091	175.913043478
alpha_rarefaction_4500_2.txt	4500	2	695.783783784	237.235294118	334.066666667	322.956521739	255.896551724	239.0	376.473684211	303.0	345.142857143	369.464285714	231.636363636	298.714285714	609.25	355.161290323	179.75	386.5	321.0	202.0	417.25	369.357142857	140.117647059	339.047619048	326.875	242.25	354.882352941	276.4	239.0	349.12	183.875	321.230769231	331.517241379	420.956521739	305.0	294.0	378.1	365.0	311.538461538	388.181818182	391.689655172	393.4	269.0	270.129032258	305.884615385	220.55	229.473684211	485.0	311.0	323.0	446.357142857	249.555555556	362.2	174.5625	403.214285714	418.052631579	229.461538462	244.541666667	400.965517241	317.25	227.055555556	264.857142857	370.807692308	191.545454545	305.8125	330.090909091	332.15	297.588235294	214.230769231	184.222222222	308.875	259.0625	432.121212121	240.0	290.333333333	502.928571429	436.037037037	294.4	461.035714286	313.0	368.551724138	295.5	409.75	224.043478261	185.0	398.137931034	168.272727273	253.1875	322.565217391	347.6875	196.352941176	480.791666667	449.869565217	261.44	335.6	175.6	203.315789474	256.0625	296.0	467.176470588	300.666666667	234.8	204.772727273	329.0	317.0	252.043478261	218.55	193.636363636	305.5	239.090909091	306.576923077	339.833333333	360.909090909	280.5	146.384615385	203.333333333	324.0	314.833333333	349.875	437.833333333	306.055555556	305.0	175.8	346.384615385	284.12	384.416666667	303.833333333	374.045454545	196.0	394.4	257.75	325.526315789	259.0	417.0	311.441176471	403.04	466.5	393.3	254.2	364.275862069	364.107142857	322.117647059	331.666666667	273.1875	204.0	448.75	136.5	218.526315789
alpha_rarefaction_4500_3.txt	4500	3	1038.18867925	286.055555556	301.0	539.5	432.714285714	177.941176471	314.607142857	285.4	317.052631579	354.037037037	297.588235294	225.2	369.0	295.588235294	218.055555556	295.117647059	329.391304348	226.235294118	331.636363636	300.193548387	252.0	307.576923077	363.058823529	271.24	296.217391304	346.352941176	267.333333333	337.24137931	152.714285714	336.24137931	484.0	444.772727273	332.0	318.315789474	310.483870968	193.25	341.291666667	467.555555556	369.047619048	357.130434783	222.8	380.619047619	352.714285714	283.5	379.071428571	374.607142857	331.315789474	346.476190476	339.193548387	291.5	386.848484848	184.875	272.161290323	396.176470588	290.791666667	320.0	382.954545455	399.555555556	214.157894737	319.647058824	370.7	253.058823529	367.4	335.107142857	312.576923077	259.954545455	203.0	308.047619048	243.090909091	205.352941176	394.533333333	333.571428571	410.2	328.206896552	313.615384615	253.541666667	403.137931034	267.130434783	335.555555556	323.166666667	405.230769231	195.956521739	223.772727273	360.0	163.714285714	231.5	376.333333333	415.555555556	320.0	409.117647059	409.558823529	366.5	383.473684211	161.5	241.6	208.4	296.15	297.176470588	261.1	277.315789474	214.882352941	295.214285714	290.375	245.0	235.214285714	198.625	307.0	174.75	277.5	341.724137931	218.55	367.045454545	144.3	257.6	276.545454545	397.666666667	408.115384615	445.5	285.526315789	286.05	181.333333333	395.689655172	432.0	288.416666667	367.476190476	391.473684211	169.130434783	259.9	319.571428571	246.545454545	385.25	494.275862069	407.5	324.371428571	257.230769231	407.25	196.0	376.125	313.7	286.058823529	386.730769231	289.3125	213.0	525.12	105.5	173.769230769
alpha_rarefaction_4500_4.txt	4500	4	945.381818182	402.3125	362.875	295.375	276.916666667	177.954545455	287.916666667	310.333333333	324.64	428.12	204.032258065	243.4	423.5	351.84	158.166666667	423.75	415.4375	195.5	392.076923077	302.885714286	120.0	382.125	340.473684211	307.833333333	325.285714286	438.714285714	303.681818182	369.689655172	217.625	370.24	294.730769231	359.125	243.894736842	337.473684211	446.2	204.454545455	376.476190476	384.888888889	402.75	373.714285714	232.882352941	295.0	313.647058824	304.052631579	269.0	293.884615385	367.714285714	277.433333333	366.333333333	237.0625	332.884615385	224.769230769	308.05	356.888888889	246.04	277.375	319.837837838	406.0	277.0625	280.0	318.714285714	285.588235294	378.176470588	440.526315789	299.0	296.15	181.153846154	223.5	316.0	254.5	467.193548387	351.5	268.142857143	375.136363636	343.8	317.833333333	449.121212121	274.260869565	340.5	318.555555556	299.111111111	235.105263158	227.038461538	395.533333333	190.625	242.333333333	325.777777778	365.5	204.882352941	474.75	455.40625	344.166666667	478.0	149.363636364	289.333333333	223.052631579	291.0	261.533333333	292.75	241.894736842	278.3	247.0	396.315789474	231.652173913	488.142857143	267.0	305.869565217	232.375	354.333333333	397.142857143	260.75	294.166666667	154.75	172.666666667	328.0	363.333333333	368.130434783	327.607142857	347.5	211.052631579	160.3	368.5	319.0	316.348837209	431.157894737	450.375	149.882352941	285.4	212.454545455	301.714285714	387.555555556	500.161290323	332.217391304	379.12	348.363636364	359.551724138	358.333333333	344.652173913	431.0	352.2	435.0	274.0	186.176470588	471.206896552	137.5	181.055555556
alpha_rarefaction_4500_5.txt	4500	5	989.517241379	278.058823529	308.555555556	262.75	323.125	175.40625	422.235294118	366.0	285.619047619	391.4	266.666666667	280.625	402.217391304	358.84	202.65	427.142857143	375.285714286	198.0	426.5	330.444444444	173.666666667	282.24	291.5	259.222222222	280.538461538	304.391304348	259.0	367.384615385	233.0	296.615384615	332.217391304	420.44	244.884615385	265.260869565	379.75	247.714285714	342.64	388.0	336.5	395.866666667	252.4	341.0	314.037037037	256.0	304.833333333	352.136363636	308.636363636	352.714285714	469.2	290.333333333	417.24137931	221.75	252.0	368.333333333	299.0	267.724137931	391.37037037	325.615384615	242.647058824	266.724137931	282.0	185.55	242.55	352.677419355	341.625	267.75	191.083333333	390.090909091	194.545454545	194.136363636	395.964285714	285.0	245.333333333	327.034482759	418.058823529	331.6875	436.5	347.551724138	373.96875	260.3	461.0625	334.333333333	227.0	346.333333333	214.909090909	362.5	292.029411765	359.5	176.058823529	397.7	400.12	368.05	371.4	177.083333333	270.8	218.4	291.5	352.214285714	226.55	292.0	128.473684211	252.285714286	328.166666667	314.217391304	271.176470588	228.0	280.75	181.2	398.0	350.625	228.666666667	368.4	148.8125	221.272727273	244.625	338.12	356.652173913	388.0	328.454545455	240.75	186.636363636	498.545454545	387.454545455	348.2	261.71875	400.555555556	177.333333333	284.1875	203.391304348	379.555555556	394.833333333	372.571428571	509.4	372.37037037	241.0	314.322580645	236.473684211	423.333333333	407.954545455	327.647058824	334.621621622	392.272727273	213.545454545	378.303030303	239.333333333	244.0625
alpha_rarefaction_4500_6.txt	4500	6	872.015384615	336.75	275.142857143	279.260869565	358.058823529	188.045454545	265.137931034	317.235294118	321.047619048	560.066666667	266.8	295.0	364.125	255.037037037	229.047619048	372.041666667	313.666666667	150.15	361.107142857	366.454545455	141.4	287.538461538	298.636363636	262.652173913	246.37037037	363.6875	364.260869565	352.125	145.24	341.045454545	317.954545455	473.545454545	214.12	304.166666667	479.55	188.37037037	356.12	353.384615385	362.136363636	352.44	254.0625	332.875	312.0	296.166666667	283.3125	277.0	375.807692308	332.045454545	352.583333333	221.647058824	470.772727273	241.555555556	278.483870968	395.652173913	301.5	332.37037037	350.857142857	472.25	201.5	370.526315789	282.0	232.235294118	198.344827586	380.037037037	285.545454545	276.619047619	232.333333333	287.636363636	283.666666667	170.954545455	342.243243243	293.285714286	362.833333333	268.5	346.555555556	292.333333333	389.903225806	394.5	488.125	322.526315789	279.75	189.555555556	237.65	418.25	147.75	228.0	306.3	402.90625	214.0	480.384615385	420.75	342.652173913	439.391304348	187.111111111	211.391304348	263.352941176	293.5	292.714285714	222.25	258.25	180.652173913	400.090909091	309.0	288.142857143	176.4	220.0	345.0	215.647058824	316.0	417.052631579	303.333333333	269.285714286	127.0	190.4	320.05	306.0	339.714285714	463.1875	258.4	266.555555556	193.2	483.777777778	463.071428571	331.578947368	308.84	299.0	283.75	324.117647059	258.894736842	242.75	420.0	349.923076923	503.0	310.7	179.526315789	387.25	311.25	400.25	457.291666667	326.769230769	382.115384615	281.625	211.4	452.794117647	167.0	281.111111111
