	Sweden.IBD.101A	France.DC8	France.DC9	France.DC4	France.DC5	Nor.C16	France.DC7	Nor.C10	France.DC1	France.DC2	Finland.HC.19	Finland.HC.15	Finland.HC.14	Finland.HC.13	Finland.HC.12	Finland.HC.11	Finland.HC.10	California.HC1	RVC20	California.HC8	Nor.C14	Finland.HC.3	Leda.C25	Finland.HC.6	Leda.C21	Finland.HC.4	Nor.C17	AHD.83	AHD.82	Leda.C13	Leda.C85	Leda.C87	Leda.C81	Leda.A73	AHD.89	Leda.C82	Leda.C41	Nor.C12	California.HC12	Leda.A37	California.HC22	Leda.A33	Sweden.IBD.065A	California.HC21	California.HC27	California.HC24	California.HC25	California.HC28	California.HC14	Leda.A61	Leda.C73	Sweden.IBD.067A	Nor.C8	Nor.C9	Nor.C6	Nor.C7	Nor.C4	AHD.71	Nor.C2	Nor.C3	AHD.74	Nor.C1	Leda.C17	Leda.A13	California.HC7	Leda.C9	France.DC6	AHD.61	Leda.C1	Mel.TX.HC3	Mel.TX.HC2	Mel.TX.HC4	Mel.TX.HC7	Mel.TX.HC6	Mel.TX.HC9	Mel.TX.HC8	Leda.C53	Sweden.HC.23	Sweden.HC.21	Sweden.IBD.098A	AHD.51	Sweden.IBD.064A	Sweden.IBD.060A	Sweden.HC.16	Sweden.HC.17	Sweden.HC.12	Sweden.HC.13	Sweden.HC.11	Sweden.IBD.066A	Sweden.HC.19	AHD.43	Mel.TX.HC17	Mel.TX.HC16	Mel.TX.HC11	Mel.TX.HC10	Mel.TX.HC13	Leda.A5	RVC19	Sweden.HC.3	RVC15	RVC14	RVC10	Sweden.IBD.061A	RVC12	Sweden.IBD.100A	RVC.17	AHD.37	AHD.35	AHD.31	Leda.C49	California.HC18	RVC08	Sweden.IBD.062A	RVC06	RVC07	RVC05	California.HC17	RVC03	RVC01	California.HC13	California.HC20	Sweden.IBD.102A	Leda.A53	AHD.94	Sweden.IBD.099A	AHD.88	Mel.TX.HC15	Finland.HC.20	Finland.HC.21	France.DC16	France.DC17	France.DC15	France.DC12	France.DC13	France.DC10	France.DC11	Sweden.HC.4	Sweden.HC.6	Sweden.HC.7	Leda.A29	Sweden.HC.1	Sweden.HC.2	AHD.73	Leda.A25	Leda.A1	Leda.C37	Leda.A21	Sweden.HC.9	Leda.C33
Nor.C12	0.325474458667	0.497741229333	0.584921711333	0.367060454667	0.545434673333	0.339195235333	0.497546032	0.553535532	0.390467244667	0.410601982	0.324838904	0.266717086667	0.385154040667	0.198348117333	0.226343575333	0.225809410667	0.124619842	0.171025279333	0.484168372	0.4460049	0.434022827333	0.199802178	0.300632510667	0.165519625333	0.2662279	0.179497030667	0.180828015333	0.380447008667	0.257280592	0.186403894667	0.269034046667	0.278980034667	0.348511570667	0.387276009333	0.305869461333	0.208053735333	0.277259742	0.0	0.384320057333	0.443625798	0.182381477333	0.558734531333	0.273682797333	0.312361856	0.300688971333	0.148631808	0.142763406667	0.186625079333	0.238270226	0.367765381333	0.255144916	0.306964953333	0.610252788	0.479128238667	0.130557759333	0.33587947	0.647797053333	0.364907373333	0.306937429333	0.455298498667	0.185439172667	0.187307826	0.193275894667	0.28538936	0.270071099333	0.293896448667	0.223041675333	0.389152881333	0.163177187333	0.326310458667	0.297727078	0.243490767333	0.191500276667	0.157265528	0.184327813333	0.278606979333	0.489454498	0.302072179333	0.183476698	0.374345482	0.209668208	0.499798438667	0.301736861333	0.422238974667	0.339808571333	0.354849988	0.348345020667	0.286790824667	0.293564687333	0.315951271333	0.181620326667	0.237327238	0.194012152667	0.217702356	0.233841088667	0.473329494667	0.241530008	0.322207885333	0.317981243333	0.358702857333	0.151346461333	0.52502943	0.295886039333	0.644915692667	0.267668288	0.402271346667	0.211860088667	0.259653914	0.200445439333	0.269289312667	0.180828741333	0.331417098667	0.136462484	0.143466422	0.289098257333	0.432333008	0.205809962	0.387603379333	0.589561062667	0.260591860667	0.167721863333	0.381839760667	0.402861594667	0.304140533333	0.444450340667	0.28041038	0.189988410667	0.476989130667	0.371298072	0.576016061333	0.396035413333	0.350065102667	0.614896258667	0.381174944	0.203551879333	0.482616842667	0.166343994667	0.186914162667	0.288905214	0.352761058	0.339182818	0.381897903333	0.176904294	0.275938736667	0.433695632	0.316214015333	0.445234628	0.283831453333	0.125509642
California.HC12	0.346223504	0.412525226667	0.466264672667	0.361099185333	0.333804506667	0.348073280667	0.371615536	0.350523714667	0.310871612667	0.421325868667	0.526701590667	0.516006037333	0.362630814	0.493464796	0.45531415	0.4164185	0.417834962	0.428042719333	0.300486030667	0.265996570667	0.394860094	0.438994662	0.496095745333	0.323221654667	0.486646149333	0.391761445333	0.402429354	0.544145660667	0.500518813333	0.505208209333	0.353785706667	0.335360405333	0.331241752	0.314267216	0.485615464	0.421835236667	0.373271162	0.384320057333	0.0	0.355474395333	0.438869813333	0.461798338	0.443833701333	0.293610148	0.460007022	0.418212710667	0.473416126667	0.428557416667	0.52709085	0.381682017333	0.465523901333	0.278066661333	0.511822937333	0.370130958667	0.338736287333	0.395766476667	0.484928717333	0.527656224	0.251947774667	0.367694548	0.477455763333	0.482238952667	0.456741377333	0.309701990667	0.519335624667	0.314389044667	0.347200823333	0.585494717333	0.383195719333	0.547031644	0.527023612667	0.535524628667	0.371997439333	0.421104681333	0.429098324	0.466451695333	0.56857135	0.325997479333	0.469863223333	0.345372756667	0.509064958667	0.72980592	0.342157416	0.524924870667	0.50918409	0.557761226667	0.557601071333	0.539887754	0.33955635	0.399553184667	0.464110621333	0.539330739333	0.489325778	0.513309309333	0.366678759333	0.615529597333	0.388582881333	0.318888748	0.552998920667	0.344782429333	0.431196749333	0.346163746	0.330172766	0.448498276667	0.380784788	0.359813105333	0.506480215333	0.552721636667	0.493128343333	0.28936291	0.362151452	0.359261124	0.403755096	0.424635688667	0.297785065333	0.264289048	0.496272960667	0.344425671333	0.452668016	0.522022204667	0.424771808667	0.444346779333	0.340128189333	0.506389153333	0.351184236667	0.519744165333	0.45025856	0.604365533333	0.490208045333	0.471364318667	0.460010994667	0.350786705333	0.404511028	0.335854656	0.415695904667	0.362603358667	0.460321981333	0.485227408	0.56434837	0.220300462	0.541265471333	0.527209488667	0.459211032667	0.430780768667	0.387704522667	0.330982411333	0.255514662667	0.535437038667	0.429103158
Leda.A37	0.260629754	0.157597092667	0.239053894667	0.482090320667	0.145246576667	0.310324201333	0.336372711333	0.428064872667	0.400418894667	0.579383734667	0.571160484667	0.541849066	0.114311718667	0.522247464667	0.530949196	0.469185895333	0.462629177333	0.469916930667	0.447872266	0.17174733	0.249935402667	0.459556365333	0.533893826	0.402213426	0.537277162	0.450080680667	0.470257698667	0.581243730667	0.543579474	0.524305404667	0.438305355333	0.36788963	0.346598280667	0.570149142	0.521752451333	0.459083648	0.516222504	0.443625798	0.355474395333	0.0	0.527292716667	0.174524858667	0.545486382	0.483633308667	0.494927493333	0.455842894	0.485496100667	0.494212188	0.547073732	0.568938354	0.457390967333	0.178768546	0.360928036667	0.075074562	0.39118046	0.424742077333	0.230598956667	0.573454104667	0.203609294	0.156414556667	0.4847252	0.508221497333	0.482699843333	0.320425108667	0.583413441333	0.293434216	0.395854098667	0.60946305	0.465150708	0.559520878	0.571288798667	0.531933130667	0.480633857333	0.493288867333	0.485900834	0.488192624	0.629917676	0.199856534667	0.498084318667	0.249005953333	0.518239922	0.720308083333	0.298274348667	0.593882675333	0.602103562667	0.620193586	0.617169222667	0.584024290667	0.389556742667	0.362742370667	0.481485494	0.550064362667	0.483989473333	0.522188100667	0.361207832	0.635986967333	0.460922871333	0.503460771333	0.577393456	0.285328896667	0.471080420667	0.516713278667	0.215905809333	0.248245070667	0.429303882	0.559888154	0.520672329333	0.553024382667	0.497186782667	0.44851906	0.38460491	0.233566879333	0.477680287333	0.479523938667	0.444032019333	0.293653238	0.525830768	0.296569486667	0.254189948667	0.534178862667	0.468861930667	0.450970349333	0.182748608667	0.549136619333	0.20110056	0.531208354	0.508745691333	0.633163380667	0.504192412667	0.305623386	0.55108935	0.37482875	0.515662756667	0.270508411333	0.513934678667	0.381764614	0.489721819333	0.51616571	0.583638821333	0.269259112	0.602618110667	0.588709061333	0.478238033333	0.469487589333	0.274046268667	0.312104424	0.415621327333	0.557810318	0.475323272
California.HC22	0.354729125333	0.524765568	0.606849508667	0.392294124	0.61311936	0.423098064667	0.549105850667	0.619603648	0.410625464667	0.461839156667	0.318830889333	0.266380822667	0.437440535333	0.239068457333	0.233668022	0.269925581333	0.178678822	0.169683732667	0.549340490667	0.537611734667	0.478165351333	0.195608044667	0.298716661333	0.201441081333	0.30410624	0.169032078667	0.205288952667	0.374179444667	0.233245184	0.19784122	0.331887318667	0.367502045333	0.407465918667	0.433368774667	0.37527032	0.202764260667	0.281990922	0.182381477333	0.438869813333	0.527292716667	0.0	0.63810341	0.310664221333	0.408479393333	0.324638814	0.107884613333	0.218139677333	0.243375519333	0.168349932667	0.385071376	0.307450565333	0.39283428	0.66866086	0.568671682667	0.201150714	0.408555626	0.705568676	0.389627561333	0.418556032	0.518940917333	0.172094872667	0.183644171333	0.186347108	0.293726152	0.201235795333	0.397135451333	0.23729989	0.340608221333	0.233278131333	0.331515746667	0.333294206	0.233403351333	0.228539416667	0.143454142667	0.18771874	0.29177423	0.525492975333	0.371020648667	0.185242011333	0.398984327333	0.149259654667	0.489523741333	0.357019034667	0.407830714667	0.350351334	0.339126410667	0.331406406	0.266267654	0.382984522	0.290202072667	0.163906098667	0.204586676667	0.19737059	0.178764304	0.237564542	0.460640341333	0.331989030667	0.404244170667	0.280185651333	0.440783326667	0.17773264	0.586528815333	0.353678200667	0.705408832667	0.280896018667	0.493652877333	0.171563503333	0.242202244667	0.171528112667	0.378401615333	0.257570784	0.368601216	0.160957704	0.198610522	0.313633681333	0.506201172	0.190710352667	0.399295122	0.650363709333	0.264320500667	0.253190407333	0.45079377	0.437524393333	0.278874428	0.529861760667	0.247718292	0.149002641333	0.503528418667	0.441701053333	0.633773856	0.427439054667	0.401302629333	0.653360166667	0.448605233333	0.179236284667	0.498064497333	0.167693746667	0.210092030667	0.269705512667	0.412786227333	0.316380335333	0.361279238	0.181867583333	0.292098928667	0.513245077333	0.388882038	0.521615230667	0.256619001333	0.184070908667
Leda.A33	0.351624488667	0.219214774	0.182001370667	0.565057558	0.196359952667	0.399549444	0.335122696667	0.462176623333	0.496836581333	0.687374921333	0.687179563333	0.679102760667	0.238089524	0.630592822	0.655210296	0.605810799333	0.603989524	0.567399154667	0.541874451333	0.247145912667	0.33882994	0.585785693333	0.658997391333	0.522573139333	0.666002702	0.577653184667	0.603564614667	0.705920556	0.674856567333	0.631581223333	0.546887959333	0.469583608667	0.472445446	0.667816212667	0.617560983333	0.561421972	0.642532828	0.558734531333	0.461798338	0.174524858667	0.63810341	0.0	0.623574794	0.617077175333	0.635280894667	0.596828606	0.609009047333	0.618291657333	0.677630350667	0.681778895333	0.620761462	0.308080611333	0.284842896667	0.142152898	0.527125152	0.512052486667	0.149547915333	0.703440868667	0.314135535333	0.25290673	0.602592246667	0.641829504	0.595996787333	0.445778956667	0.711780421333	0.426809052	0.490171756	0.734999102	0.599299304	0.686275632667	0.687521330667	0.662071201333	0.605065393333	0.613042392667	0.608109222	0.583942538667	0.755269654667	0.314208753333	0.622648877333	0.339120638667	0.633761199333	0.813802708667	0.41673741	0.732684351333	0.712124621333	0.736873752667	0.734985930667	0.684881456	0.480003354667	0.492133566667	0.604041035333	0.65859072	0.633173849333	0.650166904667	0.498597630667	0.771039287333	0.595085295333	0.630598543333	0.708857734667	0.387323727333	0.600536734	0.600461336	0.331404172	0.169822797333	0.55575891	0.656536627333	0.647423053333	0.687703841333	0.629919401333	0.600192122667	0.524521544667	0.336430056667	0.61508719	0.579676364	0.576715924667	0.375147214	0.65851478	0.370749997333	0.171882718	0.674306910667	0.603199558667	0.501759449333	0.311344499333	0.67970951	0.229927864	0.671203566	0.647336295333	0.761516040667	0.648972983333	0.232016978	0.656005895333	0.467530992667	0.531605786	0.377298451333	0.622078032	0.424802804667	0.627445602	0.650557786	0.705111369333	0.388647908	0.716113310667	0.711266346667	0.605525298667	0.544984029333	0.34538307	0.450225836	0.565292903333	0.675584480667	0.610915430667
Sweden.IBD.065A	0.405668990667	0.555211662667	0.62930765	0.390340324	0.570841184	0.402565554	0.561189432	0.547861986667	0.417998786	0.399309086	0.365732217333	0.359480076	0.478144499333	0.303758369333	0.322843760667	0.298195402667	0.317066163333	0.257275227333	0.448448394667	0.496389998667	0.528321452667	0.296899772667	0.330835821333	0.284056069333	0.337942554667	0.253346366667	0.368125158	0.437015179333	0.340731821333	0.31435988	0.312156157333	0.337654646667	0.421300497333	0.451311426667	0.349425670667	0.278727379333	0.308853035333	0.273682797333	0.443833701333	0.545486382	0.310664221333	0.623574794	0.0	0.333074422667	0.349703759333	0.332904558667	0.233165482667	0.310135678	0.377827362	0.38155456	0.387106946667	0.425820298667	0.668681472	0.553790538667	0.281522974	0.383884606	0.708397148	0.434409669333	0.417535937333	0.535860698667	0.342404784667	0.340354760667	0.327567242667	0.421639477333	0.404416955333	0.370337354	0.33781435	0.431267448	0.309187078	0.364038968	0.379319024667	0.397997400667	0.319495886	0.321684364	0.288609321333	0.305166360667	0.50309475	0.432596288667	0.314970762	0.44221901	0.343629553333	0.5719479	0.340092690667	0.467907373333	0.368956360667	0.412688392	0.413268488667	0.330059899333	0.298983834	0.393589932667	0.315977862667	0.387495100667	0.361792487333	0.37430102	0.354793106	0.495387490667	0.295355842667	0.387071285333	0.387708846	0.427163246667	0.347084112	0.513371234	0.423683966	0.668854238	0.287027150667	0.417053725333	0.362817132667	0.39698395	0.365519282	0.364952324667	0.292053218667	0.456927674667	0.3645314	0.299174614	0.345207321333	0.447524161333	0.333630876667	0.424046092667	0.624821764	0.361852828667	0.311826254	0.39888151	0.484800432	0.362805869333	0.508024206	0.357542396	0.357325594667	0.494242249333	0.453314757333	0.640879132	0.404863910667	0.422143594667	0.607136654667	0.471380105333	0.363577462	0.536528776	0.357190888	0.363021222667	0.394215188667	0.419157683333	0.393428800667	0.386169292667	0.333161778	0.366760464667	0.454568137333	0.406673064667	0.492930946667	0.375739730667	0.326528142
California.HC21	0.450003604	0.539200576	0.611757400667	0.419779710667	0.485026377333	0.405841687333	0.51327422	0.398100346667	0.390006348667	0.324149918	0.458860133333	0.445120209333	0.500767528667	0.410480648	0.426628739333	0.380771848	0.353839348667	0.379609779333	0.303815954667	0.419350694667	0.539516143333	0.395350104667	0.431531392	0.354196954667	0.422597037333	0.351274088	0.399295162	0.476137458	0.44724774	0.395397257333	0.376560869333	0.383913453333	0.416529510667	0.361317388	0.420553592	0.380904347333	0.319418336667	0.312361856	0.293610148	0.483633308667	0.408479393333	0.617077175333	0.333074422667	0.0	0.426540378	0.405214244	0.323370670667	0.394514702	0.471099919333	0.328632774667	0.364082869333	0.428682885333	0.622820029333	0.506064508	0.329186008667	0.364099724667	0.634460761333	0.462175036	0.379666605333	0.525443544	0.414222456667	0.422855964667	0.403810892	0.459521530667	0.50865851	0.32277755	0.380692474	0.49653716	0.318921551333	0.467978452	0.471136587333	0.452780764667	0.288770796667	0.401286985333	0.389984722667	0.409755016667	0.507613326	0.435603208667	0.412115618	0.449762814	0.42944946	0.628445776	0.394279374667	0.484136628	0.415366914	0.489717537333	0.485707843333	0.461231436667	0.347132058	0.44962009	0.385938312	0.465121856667	0.408326858	0.448812816	0.393549500667	0.523798130667	0.241173237333	0.197373342667	0.475112884667	0.405393237333	0.376780937333	0.373791016667	0.42870371	0.60174327	0.383624430667	0.289067268	0.436839015333	0.475064903333	0.415061167333	0.194979924667	0.368589989333	0.464680954667	0.401192648	0.355502274	0.259405674667	0.376142841333	0.438449463333	0.475424382	0.603715733333	0.453218740667	0.377334806	0.427549218	0.466787964	0.441583813333	0.499878067333	0.440965716	0.422994474667	0.523590553333	0.415052244	0.60861518	0.421425572	0.427408884	0.478330737333	0.413509085333	0.435118854	0.532866469333	0.413878702667	0.427585612	0.498265884667	0.374830114	0.491147614	0.451102598	0.389794155333	0.46275591	0.473052324	0.414763539333	0.274466034667	0.495130428	0.398030664667
California.HC27	0.403590331333	0.518886916667	0.617281186667	0.47411679	0.584880392667	0.408284249333	0.59212913	0.632378524667	0.371452853333	0.434009661333	0.238063195333	0.200147547333	0.445150310667	0.262331800667	0.212794842667	0.219846902	0.285940238667	0.313972417333	0.564893982	0.513497579333	0.508780276	0.27457612	0.167988840667	0.290605148667	0.232531978	0.225052806	0.341461225333	0.292947428	0.191382334	0.298030844667	0.252525744667	0.333163143333	0.285792814	0.416017126	0.323057472667	0.245936852	0.257455661333	0.300688971333	0.460007022	0.494927493333	0.324638814	0.635280894667	0.349703759333	0.426540378	0.0	0.266193507333	0.317169599333	0.239590844	0.284633781333	0.311841480667	0.265902174	0.385575047333	0.668939824667	0.547070278	0.292767896	0.42319292	0.697317644667	0.305488015333	0.422371592667	0.495603188667	0.233759929333	0.249149610667	0.235730354	0.341691007333	0.306205462667	0.363391846667	0.352637686667	0.227036832667	0.342160218667	0.296996548667	0.252206994667	0.36243798	0.333076584	0.321226515333	0.239579078	0.321846206667	0.384707089333	0.403077638667	0.225091921333	0.422174126667	0.276379251333	0.519192175333	0.359642476667	0.297243880667	0.303195513333	0.263861851333	0.261788006667	0.256512910667	0.361899826667	0.264950142667	0.299381435333	0.294084008	0.25629912	0.297559360667	0.310427170667	0.276982371333	0.339068419333	0.415398939333	0.231968334667	0.434864995333	0.335914547333	0.587572072	0.395204472	0.693160884	0.301722526	0.448849062	0.273842330667	0.259735344	0.279845177333	0.367465777333	0.241447434	0.441675406	0.341258602	0.328910106667	0.356453623333	0.502050088667	0.22487688	0.429709753333	0.608743524667	0.20755284	0.24035198	0.481473468	0.374898887333	0.193215656667	0.529572474667	0.168016031333	0.263308635333	0.349822298	0.379725006	0.631633938	0.360833812667	0.351700847333	0.615088774	0.444184074	0.332457185333	0.572445548667	0.274316378	0.27509047	0.23662742	0.433398061333	0.306483952	0.216775838667	0.320963352	0.317731129333	0.527391882	0.300822730667	0.492901347333	0.210362862	0.292359737333
California.HC24	0.331546406667	0.477717538667	0.560350944667	0.418139076	0.570806496	0.379751867333	0.538094533333	0.616631724	0.376826027333	0.46497261	0.311674777333	0.241830716	0.384869227333	0.227475477333	0.225771264667	0.240876192	0.129802074	0.145765596667	0.553616898667	0.496461036	0.436529791333	0.159003443333	0.284080601333	0.185118082667	0.282507277333	0.157108841333	0.194370555333	0.359617799333	0.201910169333	0.187704404	0.310701866667	0.343448781333	0.360406092	0.420819456	0.368621042667	0.197562240667	0.261551203333	0.148631808	0.418212710667	0.455842894	0.107884613333	0.596828606	0.332904558667	0.405214244	0.266193507333	0.0	0.186521044	0.204827574	0.138779200667	0.379755837333	0.252346969333	0.323112554667	0.634772608	0.52126944	0.156656892667	0.398858255333	0.671272796	0.355171566667	0.359630205333	0.464563398667	0.132329608667	0.160424312667	0.164461869333	0.264529329333	0.202627867333	0.326594143333	0.200697092667	0.33464894	0.240266456667	0.329140236	0.314248051333	0.203426491333	0.187779354	0.11609176	0.16692586	0.294784199333	0.504447654	0.306741916667	0.153020859333	0.374256731333	0.148353412	0.476560646667	0.315360373333	0.385449293333	0.367867360667	0.335210362667	0.327335106	0.272651432667	0.373949892667	0.242141368667	0.142257322667	0.173732631333	0.15468391	0.139860978667	0.180162684667	0.456260916	0.306046130667	0.375027872	0.273928460667	0.415450138667	0.139736104	0.578444856667	0.289284467333	0.669623591333	0.236440525333	0.500984481333	0.144078406	0.215582095333	0.129809791333	0.345800284667	0.185085989333	0.317032433333	0.130636570667	0.171045635333	0.271286764	0.481932394667	0.159115864667	0.388062547333	0.61964034	0.219684803333	0.215699364667	0.446975723333	0.398823417333	0.276085182667	0.495039202	0.2202231	0.123712378667	0.494712870667	0.402691524	0.593556332	0.435488921333	0.373260697333	0.643806734667	0.408426769333	0.173143954	0.507148910667	0.126711377333	0.174556093333	0.239414422	0.364606402	0.298407431333	0.374094444667	0.154541116667	0.251715775333	0.495425245333	0.342775224667	0.476602057333	0.211288572	0.138474587333
California.HC25	0.349579473333	0.518908429333	0.609035879333	0.426733714667	0.598363106667	0.365608783333	0.577427770667	0.586541029333	0.423267898	0.436549400667	0.339354477333	0.269362766667	0.415814743333	0.2216622	0.280852058	0.275630273333	0.184392524667	0.182450828667	0.481730529333	0.515740774667	0.466521096667	0.224180060667	0.294114178667	0.237006112	0.294253157333	0.198818584	0.244770539333	0.394581558	0.275154958667	0.152585969333	0.32620742	0.335720996	0.391782601333	0.489166477333	0.336958741333	0.216990872667	0.293701468667	0.142763406667	0.473416126667	0.485496100667	0.218139677333	0.609009047333	0.233165482667	0.323370670667	0.317169599333	0.186521044	0.0	0.248483638	0.236200544667	0.393563622667	0.229181301333	0.365220010667	0.662335185333	0.537973257333	0.201555966	0.377956274	0.698819037333	0.390283661333	0.407476952	0.495613342667	0.197582322	0.213554275333	0.191911353333	0.340727501333	0.289451667333	0.310500894	0.287243276667	0.384765073333	0.204892835333	0.322108256	0.326884279333	0.227070859333	0.230612672667	0.197396948	0.230820704	0.266154743333	0.501887152667	0.357515411333	0.197030127333	0.393887179333	0.188255870667	0.470142905333	0.323358861333	0.463148477333	0.364669282	0.370398722667	0.366656740667	0.301498146	0.315263075333	0.333933862	0.184475558667	0.235227272667	0.174071280667	0.2135221	0.266714460667	0.471736769333	0.25678294	0.362462652	0.303777419333	0.411640329333	0.204575153333	0.552042052667	0.348947355333	0.697926846	0.23930758	0.476119729333	0.192150624667	0.237630795333	0.176444254	0.325710978	0.219945273333	0.396072285333	0.208237042667	0.200371106	0.336896404	0.477275661333	0.22635777	0.406227916667	0.641650201333	0.249124236667	0.234981884667	0.384545716667	0.433275812	0.324644788	0.490068975333	0.27097764	0.205186790667	0.483280457333	0.398382245333	0.619926369333	0.416396308	0.394418148	0.648736496	0.417246154667	0.26995073	0.558003846667	0.188913289333	0.197804029333	0.288695654	0.429773940667	0.377678956667	0.385865543333	0.180945403333	0.314284892667	0.449758014667	0.361707807333	0.486419746667	0.305128114667	0.202273567333
California.HC28	0.372717271333	0.535341042	0.613409690667	0.441302699333	0.572121871333	0.40976614	0.548977914	0.615298747333	0.435510352	0.42904046	0.197940695333	0.177487687333	0.418187610667	0.143891840667	0.164535508	0.126145547333	0.148059996	0.204928818667	0.554002992667	0.500916338	0.466307112	0.192675913333	0.274448284667	0.202984028667	0.165834799333	0.180427602	0.244986604	0.256699305333	0.149696400667	0.272345260667	0.186455264667	0.263278379333	0.357112838	0.395949896667	0.254049114	0.276130557333	0.291868442667	0.186625079333	0.428557416667	0.494212188	0.243375519333	0.618291657333	0.310135678	0.394514702	0.239590844	0.204827574	0.248483638	0.0	0.260969716	0.265552023333	0.274325694	0.353370134	0.657499954	0.539080342	0.178063593333	0.397861346667	0.687255547333	0.229018687333	0.379348662	0.494418088667	0.237428245333	0.228025758667	0.251847247333	0.337146266	0.283499185333	0.345941552	0.247496922667	0.265909616667	0.261963976	0.270753976667	0.209107236	0.283303828	0.214648944	0.184551091333	0.160351138	0.330153322667	0.421157281333	0.324681028	0.176620676	0.410710450667	0.265983075333	0.569608266	0.362038666	0.352016451333	0.307259248	0.321224208667	0.313206404	0.197172476	0.338226290667	0.299037838667	0.20614063	0.271558224	0.233192444	0.255816258	0.252945117333	0.414034268667	0.340243284667	0.340792903333	0.278252734667	0.435013036667	0.196095856667	0.576888489333	0.318639412	0.687385418667	0.317608851333	0.408126095333	0.259334861333	0.289259124	0.247865558667	0.313729888	0.196301675333	0.361058483333	0.195246178	0.235498829333	0.27781761	0.500986951333	0.208222341333	0.447521345333	0.605758688667	0.251740098667	0.0849925613333	0.468827077333	0.460868543333	0.206128184667	0.511532418667	0.151555671333	0.214469579333	0.373712416667	0.325628766	0.622335208667	0.325674540667	0.423890559333	0.595437398	0.423535202	0.189145146667	0.548678540667	0.209850667333	0.233547007333	0.235577078667	0.400680432	0.249811588	0.331669412	0.213747546667	0.348936601333	0.524112847333	0.313018810667	0.471200178	0.237135734	0.15090088
California.HC14	0.400728686	0.548807687333	0.639268418667	0.498861966	0.646601378	0.460195084	0.626138028667	0.678551540667	0.407622293333	0.49649446	0.334552824667	0.256520179333	0.458777353333	0.262747363333	0.286087829333	0.298750251333	0.196666442667	0.200507692	0.611030478	0.579704346	0.507102178667	0.221452361333	0.297526415333	0.265516746	0.316907680667	0.201917638	0.280266566667	0.38299862	0.222598480667	0.156771088667	0.371064003333	0.419760306	0.429640046	0.524588063333	0.423411820667	0.22967438	0.263635608	0.238270226	0.52709085	0.547073732	0.168349932667	0.677630350667	0.377827362	0.471099919333	0.284633781333	0.138779200667	0.236200544667	0.260969716	0.0	0.410544515333	0.228541628667	0.422620487333	0.712628400667	0.605073166	0.250862961333	0.459634689333	0.750211078	0.392534072667	0.460443355333	0.54176761	0.130408508	0.178371676	0.173200548667	0.334223308667	0.130829757333	0.422100016	0.275828497333	0.310170902	0.315678374667	0.34815387	0.341867621333	0.217822518667	0.2388034	0.175032758	0.224533491333	0.318362214667	0.536221097333	0.389346834667	0.183982986667	0.435351445333	0.139109098	0.372366279333	0.396972903333	0.40779599	0.385156717333	0.254964891333	0.250279429333	0.304312378667	0.424401629333	0.269038529333	0.160685055333	0.142940221333	0.144651438667	0.126778294	0.248878893333	0.428496582	0.365188580667	0.437060864667	0.297640096	0.492343686	0.179701411333	0.637894964	0.37147492	0.747059142667	0.298554031333	0.544328146	0.0709384613333	0.167941982667	0.125105465333	0.403589154667	0.267316540667	0.399483599333	0.199301492667	0.228586538667	0.34348431	0.559394858	0.131117341333	0.459969794667	0.693489636667	0.150687830667	0.266112848	0.504836848	0.404698659333	0.280599032667	0.577421428	0.222670899333	0.152945818	0.520392960667	0.451024386	0.671007799333	0.468373475333	0.366544931333	0.702392627333	0.48197843	0.246158329333	0.603770919333	0.127747867333	0.114508727333	0.156031229333	0.460070184	0.337995570667	0.346333076	0.187809725333	0.284938177333	0.568597252667	0.420606973333	0.550952674	0.160426635333	0.178643292
