	Sweden.IBD.101A	France.DC8	France.DC9	France.DC4	France.DC5	Nor.C16	France.DC7	Nor.C10	France.DC1	France.DC2	Finland.HC.19	Finland.HC.15	Finland.HC.14	Finland.HC.13	Finland.HC.12	Finland.HC.11	Finland.HC.10	California.HC1	RVC20	California.HC8	Nor.C14	Finland.HC.3	Leda.C25	Finland.HC.6	Leda.C21	Finland.HC.4	Nor.C17	AHD.83	AHD.82	Leda.C13	Leda.C85	Leda.C87	Leda.C81	Leda.A73	AHD.89	Leda.C82	Leda.C41	Nor.C12	California.HC12	Leda.A37	California.HC22	Leda.A33	Sweden.IBD.065A	California.HC21	California.HC27	California.HC24	California.HC25	California.HC28	California.HC14	Leda.A61	Leda.C73	Sweden.IBD.067A	Nor.C8	Nor.C9	Nor.C6	Nor.C7	Nor.C4	AHD.71	Nor.C2	Nor.C3	AHD.74	Nor.C1	Leda.C17	Leda.A13	California.HC7	Leda.C9	France.DC6	AHD.61	Leda.C1	Mel.TX.HC3	Mel.TX.HC2	Mel.TX.HC4	Mel.TX.HC7	Mel.TX.HC6	Mel.TX.HC9	Mel.TX.HC8	Leda.C53	Sweden.HC.23	Sweden.HC.21	Sweden.IBD.098A	AHD.51	Sweden.IBD.064A	Sweden.IBD.060A	Sweden.HC.16	Sweden.HC.17	Sweden.HC.12	Sweden.HC.13	Sweden.HC.11	Sweden.IBD.066A	Sweden.HC.19	AHD.43	Mel.TX.HC17	Mel.TX.HC16	Mel.TX.HC11	Mel.TX.HC10	Mel.TX.HC13	Leda.A5	RVC19	Sweden.HC.3	RVC15	RVC14	RVC10	Sweden.IBD.061A	RVC12	Sweden.IBD.100A	RVC.17	AHD.37	AHD.35	AHD.31	Leda.C49	California.HC18	RVC08	Sweden.IBD.062A	RVC06	RVC07	RVC05	California.HC17	RVC03	RVC01	California.HC13	California.HC20	Sweden.IBD.102A	Leda.A53	AHD.94	Sweden.IBD.099A	AHD.88	Mel.TX.HC15	Finland.HC.20	Finland.HC.21	France.DC16	France.DC17	France.DC15	France.DC12	France.DC13	France.DC10	France.DC11	Sweden.HC.4	Sweden.HC.6	Sweden.HC.7	Leda.A29	Sweden.HC.1	Sweden.HC.2	AHD.73	Leda.A25	Leda.A1	Leda.C37	Leda.A21	Sweden.HC.9	Leda.C33
Leda.C25	0.681338114115	0.764187662734	0.809338897841	0.775927280042	0.742195301799	0.710673628476	0.750188761625	0.767688450131	0.64287581297	0.643351962446	0.562395944556	0.567105574088	0.63038902384	0.608888089325	0.519698101435	0.603495165443	0.606841215606	0.576199949024	0.83115454849	0.663939003847	0.705513386371	0.569730299357	0.0	0.55392257122	0.528248191793	0.59502762514	0.67152922183	0.599012927027	0.572379775856	0.637808288311	0.601955472842	0.544725943964	0.655224087392	0.6477700813	0.610105418202	0.588472162841	0.600865913475	0.651888696004	0.696243398383	0.698815131856	0.633421862705	0.741259105131	0.644154006355	0.827051706911	0.576765720747	0.65551096155	0.624076328783	0.668436415381	0.573461771053	0.596551526608	0.647707348339	0.679438805336	0.789856320651	0.717030979195	0.653480202462	0.744344581899	0.79365048	0.612568548534	0.686155241666	0.633779954018	0.596939751271	0.589973184419	0.58873965409	0.662410959128	0.628232290277	0.688166762835	0.654431024815	0.57472551976	0.628716852818	0.564043612947	0.559367341941	0.596256860113	0.686772518595	0.711527980155	0.55904241498	0.604705692845	0.596105155627	0.692405661563	0.617110130939	0.670223068153	0.526834355671	0.687118589168	0.666283026581	0.597331871233	0.587828315497	0.602466876686	0.602291268671	0.600195286553	0.600312352796	0.587217389772	0.560830369266	0.647356232432	0.545504995928	0.652785622102	0.666745048325	0.589126396775	0.734534486093	0.735182537672	0.564103427633	0.744722895505	0.627123419302	0.739069654153	0.681182235293	0.806910089227	0.668655441192	0.72499725213	0.621470918228	0.565281046507	0.655950652157	0.742995376001	0.614114205007	0.759765419066	0.656093270992	0.626365710555	0.674862269648	0.698646125117	0.562287453964	0.627674504639	0.705652973533	0.577414773927	0.671633330057	0.62548290243	0.677279597749	0.593073593074	0.695559436069	0.617555383508	0.582438768058	0.590535057073	0.62240375382	0.736407534838	0.628936633663	0.678926861038	0.768528535464	0.716771248478	0.696515233501	0.758558674564	0.594023304151	0.57477102518	0.627641661893	0.666513594787	0.543884377143	0.547685483126	0.565149277419	0.697305891449	0.708810609643	0.549229744379	0.767174561781	0.614604221312	0.63426314203
Finland.HC.6	0.664463720558	0.744147717535	0.749096348047	0.731080866849	0.704547710371	0.644143328393	0.739668717739	0.708075864168	0.622058943926	0.685584520735	0.600476640673	0.564835568483	0.602418941323	0.541396185065	0.543398079517	0.576772405304	0.596058947014	0.564327809984	0.800336518062	0.62261717085	0.674962351217	0.583065801746	0.55392257122	0.0	0.578872756427	0.580979790704	0.655510494272	0.603073142939	0.51987249053	0.601462362871	0.586892913485	0.555445104869	0.583925036347	0.618239625178	0.516958761135	0.620561012221	0.53410250851	0.549379422323	0.641473069744	0.640316211469	0.653957930455	0.680142701657	0.597396242446	0.832939956866	0.587481466185	0.630291386949	0.564479348856	0.586978693459	0.570055666601	0.622718703669	0.608533803291	0.622437178931	0.740961098058	0.666711870822	0.593279202514	0.716760787265	0.742890536622	0.578146385658	0.667552141444	0.598566813443	0.553559461607	0.628412336567	0.603599190852	0.613031115208	0.603131876782	0.669623586474	0.616838336459	0.606395609181	0.590820714623	0.532448757317	0.573342204901	0.562256774435	0.627287933717	0.683948149131	0.515338295409	0.573582793951	0.637452962322	0.632642337211	0.573532169598	0.648160655547	0.575921494237	0.650734017573	0.615612455601	0.612704680461	0.547932817319	0.581730399744	0.616495817333	0.559559223427	0.563165746613	0.576916549287	0.590536846707	0.57989096064	0.543403645855	0.595710260235	0.626922426624	0.599325630681	0.721472603253	0.713180012481	0.601809252736	0.711236519583	0.633829582408	0.723406232951	0.609923284492	0.749094580556	0.616671398582	0.650943666934	0.558349834028	0.543638310505	0.642543280225	0.710015666481	0.586237531612	0.695953300165	0.61846782772	0.591856812304	0.640642860542	0.627354661274	0.553764904591	0.634023229122	0.700587103152	0.601118754242	0.663040053989	0.619703265409	0.649814372235	0.628188051667	0.686562493625	0.620888882131	0.587780513472	0.614639832487	0.589779590887	0.698544705536	0.624463873357	0.661926645621	0.736865142239	0.677856276387	0.680659401625	0.733011071655	0.551087064596	0.475580382329	0.627111043324	0.637864680087	0.540472596996	0.608511023862	0.558546907683	0.61351766931	0.646048787822	0.560191464151	0.715682244447	0.560875584656	0.60648487492
Leda.C21	0.718510601335	0.783632687251	0.807631128476	0.78587646773	0.739329872005	0.697099965882	0.778152779128	0.790570858172	0.662035132049	0.657716617641	0.579470379021	0.574805949778	0.644752640764	0.614558528597	0.538818252015	0.629026309372	0.652089529765	0.592285254545	0.843337547813	0.690195671918	0.7234850292	0.619067182995	0.528248191793	0.578872756427	0.0	0.614263522629	0.697536585404	0.6122153118	0.591703279431	0.696816880202	0.584565335913	0.596373702995	0.643154253482	0.64706903386	0.645079514759	0.614233657351	0.618759534605	0.661003625954	0.705915972131	0.727854069165	0.672152320412	0.755043747178	0.656668398299	0.856923515879	0.581616792175	0.688608859131	0.640558977939	0.651111791777	0.584894067215	0.572352692936	0.633494223099	0.673205553827	0.813180325655	0.735218001677	0.693603847405	0.765260442404	0.837996677943	0.587747038225	0.721416120156	0.682660555107	0.619251740716	0.601704411366	0.629436302965	0.683267164213	0.635862090116	0.703061773511	0.686027862729	0.576197319788	0.616246007235	0.607550137396	0.566183872242	0.611926880986	0.656076081806	0.698497244215	0.568989049598	0.665069192972	0.578976758989	0.696176823194	0.634776621937	0.705968810702	0.591521986397	0.70172340155	0.655386109124	0.619309279878	0.624516472094	0.624381246663	0.630345240908	0.619258736666	0.620303155575	0.622632866506	0.561263204385	0.662292413891	0.555223854449	0.662309950388	0.693669688291	0.621809876165	0.766363950783	0.736693109622	0.605943490456	0.764584869522	0.636696668008	0.778861189615	0.671857941538	0.800379510362	0.710786465613	0.698741801893	0.641907142332	0.564605212687	0.687429979557	0.744700169032	0.625548336903	0.77687485027	0.678566120356	0.638161946219	0.682330617002	0.718057794717	0.581017905105	0.654029474382	0.764296853315	0.563600249997	0.675327848967	0.705010403515	0.678927588096	0.615265552048	0.732961377766	0.622716508908	0.586214853103	0.60621769893	0.646760666842	0.761203260013	0.623661940597	0.688485457935	0.76110272552	0.722085287253	0.686062304648	0.801770728817	0.596340578654	0.584856818047	0.66237367112	0.700896985583	0.563734996336	0.578664153274	0.572792293104	0.697027065093	0.753969387164	0.582441648917	0.752315065968	0.62307298636	0.642868887028
Finland.HC.4	0.694816856244	0.778035783667	0.815923162064	0.722764409768	0.735642083373	0.684873897879	0.771951212382	0.760584002458	0.671295279538	0.673533203211	0.60681765957	0.576309934209	0.608314008627	0.612880469092	0.579626901277	0.622532380584	0.610430165055	0.61976601524	0.793646286553	0.661255708384	0.685472915858	0.593279920508	0.59502762514	0.580979790704	0.614263522629	0.0	0.673040886862	0.615455235636	0.624376604853	0.646746236484	0.640594592295	0.612475181422	0.642089571166	0.653625482734	0.635064474164	0.636092317523	0.623896042698	0.668557945654	0.698118454196	0.705158195232	0.588341591129	0.74952888475	0.652552901843	0.779518039969	0.635003200617	0.621490656972	0.637782451061	0.672548271898	0.575959832931	0.582838693145	0.645733611019	0.696743269138	0.781754912011	0.724031176807	0.675333966586	0.777128046257	0.81232660789	0.632679771153	0.709177149268	0.68038271576	0.558305264102	0.612672334936	0.607287438411	0.679132177429	0.589915915325	0.725560275073	0.703021927694	0.598184309324	0.640841517583	0.626437540741	0.628656223423	0.615438003229	0.661541608437	0.65909829358	0.601923839568	0.632413985509	0.657966112944	0.700568554914	0.624003272095	0.687363080405	0.591846741714	0.686732122238	0.683881613227	0.651036771189	0.601899840109	0.61434710641	0.607168404433	0.633062740919	0.672953251674	0.609214482925	0.563138356688	0.672547911068	0.550452465182	0.635172299293	0.592483870722	0.642265249029	0.737684983397	0.689675482305	0.612999125714	0.772046189974	0.636737669099	0.75229095525	0.681332361246	0.784594336923	0.671820914853	0.700761475207	0.610451091519	0.600878296901	0.6272214892	0.711373082458	0.64699049306	0.756872878055	0.687728905914	0.621137189753	0.676362313299	0.678684235872	0.600527876887	0.651904302904	0.726092419599	0.568464623822	0.649640751083	0.67351606602	0.701241626251	0.620110339927	0.724218354822	0.613757833781	0.58891836983	0.664099655438	0.662390090387	0.750318619303	0.595291941409	0.657640817558	0.746208091487	0.730692365636	0.697949136618	0.771043726265	0.608426420107	0.596271258789	0.634447030661	0.647785349459	0.587985357633	0.586858267007	0.595421106969	0.69690404714	0.7362716061	0.606971045569	0.727032539613	0.636195637855	0.660957227754
Nor.C17	0.700874007514	0.768888371971	0.786547405636	0.793677346195	0.760445860828	0.690534649689	0.772507107508	0.809122265656	0.636177917521	0.69628696951	0.673782384487	0.686759780898	0.626046590159	0.68058616369	0.621476681905	0.650269284447	0.68027815906	0.665911166286	0.848613080074	0.718665948141	0.656407870625	0.641219554038	0.67152922183	0.655510494272	0.697536585404	0.673040886862	0.0	0.679919896719	0.658673184761	0.693170761458	0.63973071754	0.634647984141	0.698637969585	0.741860460474	0.67787464099	0.631812064548	0.691397912855	0.690100988183	0.701647111074	0.699386521864	0.697753648767	0.73848879867	0.723767919098	0.873542957729	0.667931876997	0.69608366727	0.689854968286	0.681939975506	0.642191945846	0.680136332176	0.705445661133	0.673361239414	0.791194695837	0.727875776155	0.683152029291	0.751977583627	0.766245695482	0.689501867065	0.692763438877	0.619572414144	0.620877373324	0.670733131409	0.651586684388	0.667731758179	0.651935745837	0.683398850381	0.653577214624	0.672759284507	0.665868706037	0.66509106133	0.662573319325	0.640905134491	0.699524219	0.748722217954	0.679349777677	0.679379310682	0.691408039971	0.692186070538	0.635734628349	0.677358540745	0.642334433574	0.733308877116	0.682591403986	0.672139442706	0.692331457478	0.682515415031	0.68203425242	0.715479370475	0.659385946539	0.632876826095	0.650332019242	0.691313138154	0.640756665828	0.661350306972	0.659769091551	0.697452550365	0.760895414584	0.759979156832	0.659447956345	0.754959267594	0.599295893937	0.748787658785	0.682174581981	0.75414511084	0.723715886083	0.744738885378	0.641893278804	0.640836747425	0.696544825446	0.753961130644	0.611564827619	0.713757283134	0.706194010579	0.668294117514	0.73099326752	0.707582128834	0.638179220954	0.660667292301	0.700477318136	0.639288056091	0.688921814651	0.680933408176	0.709342558359	0.646010045493	0.722852050275	0.659715832489	0.663829579425	0.678965163154	0.694775719325	0.746634072755	0.674366145942	0.698477387562	0.777836292966	0.637407788649	0.600803766956	0.77683438093	0.670049300318	0.660786309419	0.696462804517	0.650311747265	0.654559566259	0.654756462787	0.626657101738	0.666733164067	0.751950672723	0.671952645121	0.773444268177	0.643986511827	0.684653515135
AHD.83	0.700738862769	0.775053472154	0.794475234403	0.746056483751	0.749509936725	0.73217618766	0.789918961425	0.789763280394	0.724954512394	0.690359360439	0.539670695029	0.552253422828	0.589966977131	0.60812453549	0.553348782956	0.561272487223	0.593773115104	0.591279448318	0.867734104287	0.684270932751	0.672548481817	0.594186713804	0.599012927027	0.603073142939	0.6122153118	0.615455235636	0.679919896719	0.0	0.520115399394	0.652042055333	0.628472076619	0.618879233705	0.647514843806	0.656523341566	0.5868499125	0.676701980353	0.593897851472	0.662797002716	0.743879368998	0.701298517846	0.664145532288	0.739558405474	0.645171413462	0.856763624009	0.563720319211	0.62799925169	0.617012628412	0.648992491969	0.558557791294	0.546304025319	0.665328589994	0.662978317759	0.790682541982	0.703794972893	0.673773699029	0.773460094597	0.82897218123	0.573724510615	0.703180047042	0.637587776326	0.606761473223	0.640230234127	0.584218076918	0.655853922706	0.594656282055	0.720138839811	0.688356126966	0.580207611884	0.667294957043	0.565822331441	0.589906464531	0.582020105717	0.672290621308	0.662186245244	0.564957658279	0.609530872849	0.64942899228	0.679136738037	0.570911331665	0.692729114521	0.613024499852	0.701631217295	0.711170231464	0.599570571329	0.54988202863	0.603245509714	0.572677639271	0.584645352788	0.630519760526	0.524711334601	0.570339645462	0.591686951804	0.538214809723	0.606201221497	0.628754107244	0.598712216807	0.774185328752	0.724100110157	0.547560961057	0.775330423683	0.647615303888	0.769574259966	0.631914527649	0.765161782221	0.67680858568	0.700296364266	0.611695091448	0.533770324756	0.661388895692	0.733098635775	0.630734743588	0.710150639933	0.688282551906	0.650417616333	0.666994174705	0.683561606831	0.534460786376	0.675511079077	0.743699004063	0.563622418366	0.66030059845	0.674552072514	0.707501997838	0.616255088285	0.724853727073	0.586325148988	0.58767449228	0.592531483731	0.613798997297	0.7642894002	0.636474264287	0.701799936484	0.763089460536	0.717437073163	0.691765162031	0.784685582768	0.578767517705	0.590525022561	0.571836702526	0.687449641543	0.51846925068	0.625456049649	0.583120267557	0.670890573435	0.737526911608	0.555490638214	0.764580751848	0.550505971808	0.633873917334
AHD.82	0.716506751688	0.768338616807	0.793972088615	0.760317282787	0.767614818718	0.706313297155	0.771901997568	0.775497836249	0.689233214765	0.699069533477	0.553765837557	0.552981874656	0.604424579181	0.573302480207	0.549902117305	0.538984307289	0.596535259868	0.597336322818	0.860127930259	0.668651731707	0.704956472487	0.619618615532	0.572379775856	0.51987249053	0.591703279431	0.624376604853	0.658673184761	0.520115399394	0.0	0.648279813518	0.5906769927	0.538249002948	0.629059289911	0.629875664505	0.543864892204	0.68492283902	0.575867093862	0.616445467332	0.706698464855	0.685941934563	0.68292571247	0.717428037986	0.60882001108	0.857092877147	0.518124466398	0.646786709784	0.595033245155	0.604570288545	0.561924713882	0.610255407625	0.644165565948	0.612903151293	0.792349303273	0.703040801781	0.651227654337	0.761952720427	0.805062059441	0.542140770631	0.670082243857	0.606438053951	0.603465794664	0.632130347293	0.563839581531	0.642397807212	0.600414503695	0.695823110633	0.692519623081	0.587343325176	0.621194547158	0.513490491053	0.573271047881	0.564331896468	0.647183627781	0.678567518486	0.572261869266	0.603522408125	0.651415328113	0.632371773484	0.564600160317	0.666743192474	0.5957197121	0.666117496817	0.680314271979	0.566230091818	0.571916007523	0.594345885543	0.601922763772	0.583516248804	0.634016103843	0.558162378029	0.580963800803	0.556828852912	0.523132580157	0.572104220206	0.650155690906	0.611507105494	0.758883662413	0.72864675767	0.549226767587	0.756899024675	0.650308916896	0.754835015497	0.600993581245	0.761564917229	0.629985352285	0.703604744605	0.59843199904	0.515273407248	0.686802729835	0.712316721618	0.589199070451	0.71679523522	0.626568111347	0.625601502585	0.668559905734	0.673774221623	0.528293765199	0.703346475159	0.71165824384	0.570047643284	0.660422795408	0.678445116552	0.68206482081	0.598311427518	0.703748198067	0.563213660067	0.571867814681	0.563135151642	0.560781304368	0.756574313394	0.643794485971	0.709540544102	0.750003321024	0.713135940171	0.655373576059	0.777978744282	0.534402936524	0.500415350996	0.583055280098	0.675203735285	0.552495033145	0.611504636977	0.559793758973	0.644109475047	0.71440794637	0.559818911169	0.736084161152	0.504847545772	0.58302102935
Leda.C13	0.679944138873	0.698975069454	0.791418030863	0.705786209481	0.724576325273	0.625985887187	0.727599412767	0.681525229871	0.712038280939	0.72632408364	0.676443026664	0.623593465742	0.641679799296	0.613462972007	0.639885648085	0.638825844394	0.61404769108	0.628717144658	0.787224455952	0.657232038294	0.681968213738	0.645566432716	0.637808288311	0.601462362871	0.696816880202	0.646746236484	0.693170761458	0.652042055333	0.648279813518	0.0	0.667739350342	0.585090109161	0.635401158206	0.657738775442	0.608106724142	0.648838878709	0.652611673462	0.564751152464	0.705842339838	0.68512112589	0.640885712091	0.683003876016	0.646228622283	0.818299175053	0.701445547141	0.666465961345	0.537049269386	0.654987896547	0.65165041183	0.694397920127	0.652880811953	0.649883901385	0.76425026311	0.673567124131	0.582068531841	0.730621130181	0.773352162899	0.694141251932	0.684422575946	0.657370781435	0.632334798679	0.693753141025	0.611602499588	0.625305786461	0.633111481748	0.695963970948	0.639628797908	0.668462409156	0.611481407017	0.599572064235	0.692971235455	0.63667466008	0.678534808622	0.750624659671	0.629484555703	0.644290988461	0.738819190814	0.655622338756	0.638043990372	0.660180988849	0.651064561867	0.668006740325	0.662099553777	0.699249522699	0.636225918554	0.67492747612	0.654843574606	0.643349076836	0.651642269991	0.611957942328	0.648114887584	0.660493004453	0.622167138334	0.620411757276	0.638826573226	0.720378860317	0.704364341663	0.70402392925	0.663248919206	0.70643252916	0.667024055894	0.694172025212	0.6580024962	0.776331577306	0.638476762271	0.696198927457	0.545049021117	0.643682168137	0.606012546532	0.709963046709	0.650261492807	0.720453253559	0.665954161653	0.630249982976	0.698139931499	0.653574972759	0.664127087666	0.666646659797	0.713009890671	0.694431235263	0.666453450566	0.570825591005	0.637728385382	0.711236740804	0.644378561754	0.677346904518	0.677133802357	0.728313558251	0.646084743526	0.707622306578	0.681929581433	0.668874973805	0.763206376732	0.695983088618	0.717360480466	0.736974124211	0.629219150725	0.587979046126	0.671415176237	0.666141822376	0.660836453185	0.684299367712	0.667118041144	0.649844825923	0.650023808545	0.632826887948	0.752826607458	0.63451447299	0.689967284732
Leda.C85	0.675278433965	0.749316538218	0.744707014032	0.742363336514	0.714972481274	0.679898774108	0.725138677906	0.732894798973	0.621143269564	0.66852690093	0.606362752674	0.590839822037	0.644330252449	0.575863479576	0.569623084576	0.586364145479	0.662731429588	0.575732028759	0.797676535901	0.639838496766	0.637797943112	0.580002839885	0.601955472842	0.586892913485	0.584565335913	0.640594592295	0.63973071754	0.628472076619	0.5906769927	0.667739350342	0.0	0.541438131597	0.600309767869	0.617933575315	0.580681498603	0.571003132453	0.580277064956	0.629624197765	0.633380563141	0.700434825047	0.652760055327	0.705790729434	0.57022085562	0.836624554244	0.610067043322	0.638762428803	0.607174535535	0.632885350034	0.578985129161	0.607544690739	0.626325732138	0.611018677527	0.743985812421	0.675263330813	0.658371844573	0.719054175905	0.75542501596	0.577400865551	0.665972837498	0.633725829629	0.5584704867	0.619532478807	0.627420816794	0.652504477075	0.611095492	0.685487780241	0.654922289903	0.636298760243	0.605484238817	0.596712142795	0.592183217086	0.626499560735	0.651564839653	0.696256682876	0.568565024755	0.623538454773	0.642006055584	0.662529343154	0.593327456705	0.681290498377	0.60724505849	0.669317740581	0.644486225807	0.584725807442	0.601080221337	0.633107214841	0.608306839472	0.623177127929	0.571472825396	0.601167316397	0.598080432306	0.65219108882	0.582275088152	0.618364569027	0.647906354404	0.640831074205	0.749228884307	0.709809580716	0.616567626489	0.712129933495	0.602600007768	0.728005534975	0.627899785475	0.736646443249	0.643195486688	0.673628575169	0.603132826113	0.593894053217	0.626913552994	0.72051995544	0.564259669985	0.718843451734	0.676094571431	0.622937837832	0.649351017674	0.680468406377	0.581120143438	0.629503509929	0.673666104963	0.582226160537	0.656828239179	0.633067808433	0.628651405167	0.651081608599	0.648565447025	0.625479870328	0.614227322788	0.626779943196	0.606293583875	0.684815606064	0.615245877272	0.657218024493	0.696653936145	0.669966068554	0.657996351964	0.748022439129	0.59679785779	0.586334765661	0.657016925023	0.613903652102	0.561099079267	0.609887646524	0.597490444507	0.620734016379	0.690722269619	0.574634950443	0.714743604992	0.601384335617	0.62608559445
Leda.C87	0.671211156415	0.708005609998	0.761101380452	0.749991893606	0.685044589539	0.63077553808	0.717109633325	0.674213412768	0.619263161332	0.650895022032	0.63179396431	0.568264701072	0.565980742575	0.517714929156	0.548310843914	0.581873806037	0.5983997034	0.620245138975	0.785371872922	0.591478524663	0.662691784568	0.606645124391	0.544725943964	0.555445104869	0.596373702995	0.612475181422	0.634647984141	0.618879233705	0.538249002948	0.585090109161	0.541438131597	0.0	0.57198375887	0.570493004518	0.519508638578	0.587128718228	0.578221027364	0.582060522472	0.615128343951	0.674044096668	0.649374344834	0.653970387551	0.585728551276	0.817804509371	0.610719053474	0.643260940366	0.562438835048	0.643000514078	0.577925234143	0.618053350829	0.657971822914	0.601125184002	0.745574456846	0.651737771542	0.602765586078	0.696234025579	0.718519544896	0.61180730858	0.627119537945	0.613725785413	0.595586346349	0.649422484975	0.606725562222	0.596711036325	0.613603553038	0.666402632866	0.637164184674	0.629607892861	0.580628206085	0.568243533532	0.637483454596	0.63022705133	0.641973031178	0.691436426538	0.568309187752	0.583163190025	0.668099329391	0.625920170263	0.585622418711	0.656225833638	0.61151832969	0.612900392193	0.612754021257	0.615812469088	0.557939208242	0.619603839646	0.625908791632	0.608042288801	0.593348764637	0.59044170071	0.612450280912	0.607579245094	0.592125484578	0.63220953627	0.631769544846	0.673639171815	0.714700932025	0.697494263814	0.640577658065	0.633434671564	0.610651772456	0.653722349199	0.605766511133	0.722544392432	0.644504134545	0.650068042068	0.552815196819	0.592114684173	0.667220760554	0.681845325439	0.565870345252	0.679225776983	0.655682752326	0.558126852685	0.646322299188	0.595606305724	0.584429655759	0.644576108328	0.617819152788	0.635737873591	0.612267349699	0.560304794242	0.60817246811	0.645491743857	0.600317101	0.629414178397	0.619565217391	0.652786848308	0.614365229611	0.676822165795	0.609944759416	0.62034605649	0.69521158895	0.690756365519	0.658866463446	0.710030719606	0.598095823623	0.557842782485	0.624141089204	0.6605195832	0.575544222375	0.604982515129	0.573205256212	0.602441909519	0.623258459802	0.547808518208	0.715019288282	0.540627229025	0.62015367526
Leda.C81	0.721442703646	0.691533945615	0.759761871956	0.703450375537	0.711109485575	0.620356371282	0.735554986826	0.697166298221	0.646588440699	0.631572519399	0.679539115642	0.647421648429	0.676625341119	0.60741569867	0.61454187648	0.63624280281	0.612007908272	0.656068837049	0.788774743579	0.609815850762	0.716603036113	0.664790494991	0.655224087392	0.583925036347	0.643154253482	0.642089571166	0.698637969585	0.647514843806	0.629059289911	0.635401158206	0.600309767869	0.57198375887	0.0	0.564504359531	0.596694655336	0.679548815126	0.581274772131	0.607166758207	0.603641604791	0.597150482736	0.69571165835	0.644384986749	0.640008958831	0.820612325904	0.643835681082	0.670672153002	0.627876423038	0.678853248684	0.644302837057	0.617982580844	0.591225298753	0.648348791896	0.742538981699	0.623326924956	0.63474616567	0.68617970525	0.766243415544	0.664402030147	0.617100675021	0.619218949774	0.642338369387	0.689297312031	0.673258525818	0.644739654662	0.680665240988	0.623682559619	0.675989061015	0.675593720382	0.593700303184	0.647082855413	0.647834299842	0.6727795163	0.643024617124	0.738432081188	0.586633460775	0.690381793236	0.641674075166	0.650211931573	0.639882376012	0.702707358728	0.646437704229	0.702387854484	0.626692473001	0.653716482804	0.596185642092	0.663370686094	0.643637409647	0.681138369636	0.638753003939	0.63832136583	0.637209380852	0.674416201845	0.607682997887	0.647246176747	0.694533967261	0.696343070091	0.681361262597	0.681222356749	0.665931886556	0.686216129295	0.668671739268	0.690829532057	0.639371253837	0.728374555553	0.684287751508	0.611078797084	0.624694363997	0.652758315243	0.682324050177	0.63089621052	0.641316424511	0.71029657184	0.675151529092	0.581433652966	0.647112046008	0.591186863051	0.640263040316	0.680086193541	0.689938206064	0.661855117354	0.674202134881	0.68866880822	0.609959195967	0.7169014812	0.673166743181	0.675013763404	0.67823110864	0.669875355031	0.618893499917	0.662466636218	0.68009254336	0.632025328831	0.710214383256	0.697756824526	0.72970329578	0.730271560291	0.610699532811	0.60618699371	0.711392788415	0.651696244648	0.638280083824	0.679513390266	0.635082578542	0.68093826812	0.653235518658	0.570270862864	0.699718100161	0.652386816876	0.643317036276
Leda.A73	0.736544104221	0.720192160252	0.756268954418	0.694844321862	0.695771542472	0.686064565111	0.718355586015	0.657767719583	0.676239368739	0.662926777227	0.708694141536	0.654454616548	0.689802100758	0.60601270436	0.657053338158	0.637971490721	0.637377110613	0.680643419768	0.759829981222	0.547987768738	0.708887541241	0.711955086018	0.6477700813	0.618239625178	0.64706903386	0.653625482734	0.741860460474	0.656523341566	0.629875664505	0.657738775442	0.617933575315	0.570493004518	0.564504359531	0.0	0.614528259075	0.687781824129	0.616660327145	0.577509179479	0.628146446832	0.684617259601	0.693954204024	0.683597518772	0.615707536373	0.804375211459	0.676316854801	0.696398289521	0.639481530058	0.63973602241	0.67557833395	0.611567493257	0.670892080726	0.677131994393	0.721283773689	0.632161429969	0.633853345371	0.717535633253	0.751144161589	0.659513036609	0.640791843482	0.659374214139	0.666303729321	0.729033197325	0.675654363921	0.638609538307	0.643880175567	0.693210484691	0.698866512724	0.698877548105	0.616215351767	0.637721277773	0.677846293536	0.673146639417	0.617013663262	0.747522748228	0.607676934308	0.686532761243	0.695616932906	0.634647707719	0.654350631706	0.745851609651	0.689607245998	0.719687519788	0.620766744145	0.64231576986	0.562944211859	0.656014673427	0.641323576284	0.675619194742	0.614763112592	0.665424558345	0.669494187963	0.649760661331	0.642622610513	0.666267805706	0.703969891985	0.718107258886	0.662970148077	0.607400671855	0.704036546584	0.684376036752	0.6661366469	0.675072501845	0.604440278054	0.715880325753	0.687890647779	0.597057657032	0.63632849362	0.660888243803	0.685270232467	0.589245051288	0.653431227697	0.692673346776	0.663221546013	0.614170205553	0.57798245318	0.591261225947	0.649776686238	0.704357227351	0.679295000619	0.691550307007	0.6667631743	0.673693365241	0.647459842687	0.725013941777	0.651043084531	0.715426696673	0.71748184283	0.709898124695	0.597916114278	0.666399582681	0.682651185023	0.6733113114	0.676440690681	0.731819065436	0.714471745692	0.716024436605	0.639308610719	0.625072800198	0.691020471949	0.692521539782	0.66745268275	0.66681381876	0.668198459241	0.645744924836	0.651503654921	0.589886673151	0.704125609273	0.637553282699	0.630621386351
